step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1200,6726656,38400,0.01921329203397956,0.78125,0.78125,,,,,
1201,6732064,38432,0.014266156520336727,0.75,0.75,0.01555524756835296,0.84375,0.84375,,
1202,6736448,38464,0.015368359341496803,0.90625,0.90625,,,,,
1203,6740576,38496,0.017571572509049966,0.78125,0.78125,,,,,
1204,6747008,38528,0.011776267501400326,0.84375,0.84375,,,,,
1205,6753184,38560,0.013617127129227522,0.84375,0.84375,,,,,
1206,6756800,38592,0.018147620307371628,0.84375,0.84375,,,,,
1207,6761952,38624,0.013274757052220212,0.96875,0.96875,,,,,
1208,6767616,38656,0.012737790917954277,0.84375,0.84375,,,,,
1209,6772768,38688,0.012918282646445543,0.875,0.875,0.014193242755053454,0.71875,0.71875,,
1210,6777920,38720,0.012849531110670512,0.84375,0.84375,,,,,
1211,6783584,38752,0.011186760703518706,0.9375,0.9375,,,,,
1212,6788480,38784,0.013778516180080828,0.84375,0.84375,,,,,
1213,6795424,38816,0.011382355850340318,0.8125,0.8125,,,,,
1214,6800576,38848,0.014919578587697758,0.9375,0.9375,,,,,
1215,6806240,38880,0.011269936345772742,0.84375,0.84375,,,,,
1216,6811648,38912,0.012777786813725243,0.8125,0.8125,,,,,
1217,6819872,38944,0.009415508855862438,0.8125,0.8125,0.013177181848159851,0.84375,0.84375,,
1218,6825536,38976,0.01652132273382463,0.75,0.75,,,,,
1219,6829920,39008,0.011891002573860398,1.0,1.0,,,,,
1220,6834304,39040,0.012577294027629344,0.90625,0.90625,,,,,
1221,6840480,39072,0.01133490989928254,0.84375,0.84375,,,,,
1222,6845888,39104,0.014819546866314108,0.875,0.875,,,,,
1223,6851808,39136,0.009335116845787321,0.875,0.875,,,,,
1224,6859776,39168,0.008247164972068902,0.875,0.875,,,,,
1225,6865696,39200,0.009893025836728256,0.9375,0.9375,0.013400540348420326,0.875,0.875,,
1226,6872384,39232,0.00932803441712101,0.90625,0.90625,,,,,
1227,6877536,39264,0.01370744716330608,0.90625,0.90625,,,,,
1228,6883456,39296,0.010737826001118307,0.9375,0.9375,,,,,
1229,6889120,39328,0.010298164634280295,0.96875,0.96875,,,,,
1230,6893248,39360,0.014554967127243232,0.9375,0.9375,,,,,
1231,6898656,39392,0.014819793216787216,0.625,0.625,,,,,
1232,6903808,39424,0.01422406348962541,0.84375,0.84375,,,,,
1233,6909472,39456,0.013536448889051166,0.9375,0.9375,0.010714815875297379,0.9375,0.9375,,
1234,6915136,39488,0.012932345259317184,0.8125,0.8125,,,,,
1235,6920288,39520,0.01272749742382929,0.9375,0.9375,,,,,
1236,6926208,39552,0.01079760889881963,0.875,0.875,,,,,
1237,6931872,39584,0.014831402684510124,0.8125,0.8125,,,,,
1238,6938048,39616,0.01081827133310606,0.90625,0.90625,,,,,
1239,6943968,39648,0.01336489267623271,0.84375,0.84375,,,,,
1240,6950144,39680,0.011742020246553094,0.71875,0.71875,,,,,
1241,6954528,39712,0.010660972167619315,0.90625,0.90625,0.015001341975839511,0.875,0.875,,
1242,6960960,39744,0.014269701754066473,0.84375,0.84375,,,,,
1243,6966624,39776,0.011428439766716062,0.90625,0.90625,,,,,
1244,6971008,39808,0.02000702737879244,0.84375,0.84375,,,,,
1245,6975904,39840,0.01294482791536677,0.84375,0.84375,,,,,
1246,6981824,39872,0.011197391013522844,0.875,0.875,,,,,
1247,6986976,39904,0.013289821812020852,0.84375,0.84375,,,,,
1248,6992128,39936,0.012574292757239777,0.90625,0.90625,,,,,
1249,6998048,39968,0.010672532764169471,0.96875,0.96875,0.010243817577008913,0.90625,0.90625,,
1250,7003456,40000,0.014898661059637018,0.875,0.875,,,,,
1251,7008096,40032,0.011918896698258328,0.90625,0.90625,,,,,
1252,7014016,40064,0.01083818248122404,0.90625,0.90625,,,,,
1253,7019168,40096,0.01269945454714845,0.8125,0.8125,,,,,
1254,7025344,40128,0.01135377006959104,0.84375,0.84375,,,,,
1255,7030752,40160,0.010310324104914427,0.90625,0.90625,,,,,
1256,7036672,40192,0.010738583728404472,0.9375,0.9375,,,,,
1257,7043360,40224,0.00971083399466155,0.90625,0.90625,0.013752053616862537,0.9375,0.9375,,
1258,7049024,40256,0.013382959691437686,0.78125,0.78125,,,,,
1259,7054432,40288,0.01383687354017514,0.84375,0.84375,,,,,
1260,7058816,40320,0.01481053125632463,0.84375,0.84375,,,,,
1261,7064224,40352,0.010805840984834017,0.9375,0.9375,,,,,
1262,7069376,40384,0.01269686459041428,0.9375,0.9375,,,,,
1263,7074272,40416,0.014312112644552783,0.84375,0.84375,,,,,
1264,7078656,40448,0.01383064663924177,0.96875,0.96875,,,,,
1265,7084576,40480,0.012825883118772259,0.875,0.875,0.013878361315039417,0.78125,0.78125,,
1266,7089728,40512,0.012698973793517176,0.875,0.875,,,,,
1267,7094624,40544,0.013433428917542994,0.90625,0.90625,,,,,
1268,7100800,40576,0.012639303352559743,0.9375,0.9375,,,,,
1269,7107232,40608,0.012192523014202494,0.9375,0.9375,,,,,
1270,7113664,40640,0.012883792360557787,0.84375,0.84375,,,,,
1271,7118816,40672,0.01353098258675941,0.75,0.75,,,,,
1272,7124224,40704,0.013219245240696226,0.9375,0.9375,,,,,
1273,7129376,40736,0.011998882843199329,0.84375,0.84375,0.015989685148720137,0.875,0.875,,
1274,7134784,40768,0.013010225450753294,0.84375,0.84375,,,,,
1275,7139424,40800,0.0150303272973459,0.90625,0.90625,,,,,
1276,7146880,40832,0.00984408091825323,0.8125,0.8125,,,,,
1277,7152544,40864,0.010818330350638544,0.90625,0.90625,,,,,
1278,7158464,40896,0.008441493256874277,0.9375,0.9375,,,,,
1279,7164896,40928,0.011309937191772685,0.84375,0.84375,,,,,
1280,7170816,40960,0.01116436353975483,0.90625,0.90625,,,,,
1281,7176992,40992,0.011753077875896545,0.84375,0.84375,0.012569835843549948,0.8125,0.8125,,
1282,7183936,41024,0.011134676718377721,0.875,0.875,,,,,
1283,7190368,41056,0.012769817257760132,0.8125,0.8125,,,,,
1284,7196288,41088,0.012511258175772064,0.875,0.875,,,,,
1285,7202208,41120,0.010463493262022682,0.9375,0.9375,,,,,
1286,7208384,41152,0.012795035513719815,0.78125,0.78125,,,,,
1287,7214304,41184,0.010484390497177974,0.875,0.875,,,,,
1288,7220992,41216,0.010831392342204772,0.8125,0.8125,,,,,
1289,7226144,41248,0.01346004069481361,0.90625,0.90625,0.012962722398535416,0.90625,0.90625,,
1290,7230528,41280,0.013924373570597238,0.90625,0.90625,,,,,
1291,7236192,41312,0.011251952843801795,0.8125,0.8125,,,,,
1292,7241344,41344,0.015129730294724576,0.8125,0.8125,,,,,
1293,7247008,41376,0.011145462867210625,0.90625,0.90625,,,,,
1294,7252928,41408,0.011871313084929707,0.8125,0.8125,,,,,
1295,7258080,41440,0.012223119735914376,0.9375,0.9375,,,,,
1296,7262720,41472,0.011941693695741322,0.90625,0.90625,,,,,
1297,7269664,41504,0.010708736106082783,0.8125,0.8125,0.015199531988785849,0.90625,0.90625,,
1298,7275840,41536,0.013689340125006848,0.84375,0.84375,,,,,
1299,7280736,41568,0.014959073151927542,0.84375,0.84375,,,,,
1300,7287168,41600,0.009378897273068652,0.875,0.875,,,,,
1301,7292576,41632,0.011180983295791673,0.9375,0.9375,,,,,
1302,7296704,41664,0.015217662533889911,0.84375,0.84375,,,,,
1303,7303392,41696,0.011294892798834267,0.875,0.875,,,,,
1304,7308800,41728,0.01097436823891415,0.875,0.875,,,,,
1305,7315232,41760,0.010957282113809539,0.9375,0.9375,0.014149378445880474,0.875,0.875,,
1306,7321920,41792,0.010239940781421566,0.9375,0.9375,,,,,
1307,7327328,41824,0.01478254139393451,0.90625,0.90625,,,,,
1308,7333248,41856,0.009832614371359046,0.9375,0.9375,,,,,
1309,7339424,41888,0.010807289234983253,0.8125,0.8125,,,,,
1310,7345088,41920,0.013281949790189616,0.875,0.875,,,,,
1311,7351008,41952,0.009004097647023977,0.96875,0.96875,,,,,
1312,7357696,41984,0.010016541701774375,0.9375,0.9375,,,,,
1313,7362848,42016,0.010727463325311416,0.9375,0.9375,0.012203971698457173,0.9375,0.9375,,
1314,7368256,42048,0.012663944963927845,0.90625,0.90625,,,,,
1315,7373664,42080,0.012054848297046138,0.78125,0.78125,,,,,
1316,7378816,42112,0.011780100844551705,0.875,0.875,,,,,
1317,7383968,42144,0.011114707299831252,0.9375,0.9375,,,,,
1318,7388608,42176,0.014029422100499518,0.8125,0.8125,,,,,
1319,7394272,42208,0.012667578751335713,0.78125,0.78125,,,,,
1320,7399168,42240,0.017109052914617073,0.8125,0.8125,,,,,
1321,7403808,42272,0.015062126672153765,0.84375,0.84375,0.010248986887794556,0.9375,0.9375,,
1322,7408960,42304,0.014686978813684207,0.78125,0.78125,,,,,
1323,7414112,42336,0.013401001545584296,0.9375,0.9375,,,,,
1324,7419008,42368,0.013594106471328997,0.90625,0.90625,,,,,
1325,7425696,42400,0.009428784149933887,0.875,0.875,,,,,
1326,7430848,42432,0.013635636163412018,0.90625,0.90625,,,,,
1327,7434464,42464,0.01608412090744956,0.875,0.875,,,,,
1328,7440384,42496,0.011801192324930664,0.78125,0.78125,,,,,
1329,7445536,42528,0.012917763824864172,0.84375,0.84375,0.014849606961461075,0.8125,0.8125,,
1330,7450688,42560,0.014925816312334559,0.78125,0.78125,,,,,
1331,7458144,42592,0.011404194629091088,0.8125,0.8125,,,,,
1332,7463808,42624,0.012683913804739745,0.8125,0.8125,,,,,
1333,7468192,42656,0.0158981867460454,0.84375,0.84375,,,,,
1334,7474880,42688,0.010376549247634355,0.875,0.875,,,,,
1335,7480288,42720,0.014426470812423198,0.90625,0.90625,,,,,
1336,7486720,42752,0.01035306068042743,0.9375,0.9375,,,,,
1337,7493152,42784,0.010135541557920007,0.8125,0.8125,0.01149778010274052,0.90625,0.90625,,
1338,7499584,42816,0.00940686666521798,0.875,0.875,,,,,
1339,7506784,42848,0.009515625401544242,0.8125,0.8125,,,,,
1340,7511936,42880,0.011959769295663955,0.875,0.875,,,,,
1341,7516832,42912,0.012898732541893228,0.90625,0.90625,,,,,
1342,7521984,42944,0.013363166335241029,0.875,0.875,,,,,
1343,7527648,42976,0.012783410555605496,0.84375,0.84375,,,,,
1344,7533568,43008,0.012454440257510514,0.90625,0.90625,,,,,
1345,7538976,43040,0.012068105080257793,0.90625,0.90625,0.012265933800372775,0.90625,0.90625,,
1346,7544896,43072,0.010050888709497692,0.875,0.875,,,,,
1347,7550304,43104,0.012338037943022321,0.84375,0.84375,,,,,
1348,7556224,43136,0.01281280187731127,0.90625,0.90625,,,,,
1349,7562656,43168,0.011602545379247528,0.75,0.75,,,,,
1350,7567552,43200,0.014238241724440107,0.9375,0.9375,,,,,
1351,7572448,43232,0.013033764910874802,0.875,0.875,,,,,
1352,7578112,43264,0.011038337917553117,0.9375,0.9375,,,,,
1353,7584288,43296,0.010118960895816015,0.84375,0.84375,0.012105023459032749,0.75,0.75,,
1354,7588928,43328,0.014439607785134777,0.84375,0.84375,,,,,
1355,7594592,43360,0.012281888770601084,0.90625,0.90625,,,,,
1356,7599744,43392,0.01346940677112134,0.8125,0.8125,,,,,
1357,7605920,43424,0.01209497343393818,0.84375,0.84375,,,,,
1358,7611584,43456,0.012414148624972416,0.9375,0.9375,,,,,
1359,7617760,43488,0.011121483910048793,0.875,0.875,,,,,
1360,7624192,43520,0.01202894047871741,0.78125,0.78125,,,,,
1361,7629856,43552,0.01126151998168638,0.9375,0.9375,0.011893047487207887,0.90625,0.90625,,
1362,7633728,43584,0.01511884719646457,0.90625,0.90625,,,,,
1363,7639648,43616,0.01073341035538065,0.9375,0.9375,,,,,
1364,7646336,43648,0.009346990595972294,0.875,0.875,,,,,
1365,7650720,43680,0.013691201371171354,0.8125,0.8125,,,,,
1366,7657152,43712,0.011116232484847943,0.84375,0.84375,,,,,
1367,7663072,43744,0.01056380796330746,0.9375,0.9375,,,,,
1368,7666944,43776,0.013292517665325236,0.9375,0.9375,,,,,
1369,7673888,43808,0.01065472840837242,0.84375,0.84375,0.012128647094925676,0.8125,0.8125,,
1370,7679808,43840,0.01249603539416159,0.84375,0.84375,,,,,
1371,7684192,43872,0.016728204824850375,0.78125,0.78125,,,,,
1372,7689600,43904,0.011860388854073542,0.90625,0.90625,,,,,
1373,7695008,43936,0.01524791253576793,0.8125,0.8125,,,,,
1374,7700928,43968,0.01132811435355342,0.90625,0.90625,,,,,
1375,7707104,44000,0.01348859656424257,0.84375,0.84375,,,,,
1376,7713280,44032,0.010104648716155963,0.9375,0.9375,,,,,
1377,7718176,44064,0.012657127604946921,0.96875,0.96875,0.013034689654958714,0.78125,0.78125,,
1378,7723584,44096,0.014424384926567991,0.78125,0.78125,,,,,
1379,7730016,44128,0.011592676221221789,0.90625,0.90625,,,,,
1380,7733888,44160,0.016567212144795597,0.84375,0.84375,,,,,
1381,7739040,44192,0.014056953687670315,0.78125,0.78125,,,,,
1382,7744448,44224,0.01561293275012218,0.84375,0.84375,,,,,
1383,7749088,44256,0.01475304182034292,0.90625,0.90625,,,,,
1384,7755520,44288,0.012507944550660009,0.96875,0.96875,,,,,
1385,7760672,44320,0.012694006465536003,0.8125,0.8125,0.010860097191265232,0.90625,0.90625,,
1386,7765824,44352,0.015408042113817858,0.8125,0.8125,,,,,
1387,7770464,44384,0.012627447142179195,0.90625,0.90625,,,,,
1388,7776640,44416,0.009613540025419058,0.90625,0.90625,,,,,
1389,7781792,44448,0.015124315962479862,0.90625,0.90625,,,,,
1390,7786432,44480,0.013628350491031798,0.9375,0.9375,,,,,
1391,7791840,44512,0.010719772349079644,0.96875,0.96875,,,,,
1392,7798784,44544,0.010916984407861256,0.84375,0.84375,,,,,
1393,7803936,44576,0.011608007498524774,0.875,0.875,0.009653854501802464,0.90625,0.90625,,
1394,7808576,44608,0.013208787605327317,0.875,0.875,,,,,
1395,7813984,44640,0.012209771199002604,0.9375,0.9375,,,,,
1396,7820160,44672,0.010889207786225786,0.84375,0.84375,,,,,
1397,7825824,44704,0.011979593617097052,0.875,0.875,,,,,
1398,7829952,44736,0.013970309833978838,0.90625,0.90625,,,,,
1399,7835104,44768,0.012795901967430018,0.78125,0.78125,,,,,
1400,7841792,44800,0.009774989434736123,0.875,0.875,,,,,
1401,7846176,44832,0.012330784594505777,0.9375,0.9375,0.009539815411240524,1.0,1.0,,
1402,7851840,44864,0.013433770529312501,0.8125,0.8125,,,,,
1403,7858016,44896,0.012459523689510013,0.90625,0.90625,,,,,
1404,7862912,44928,0.014049388857077572,0.96875,0.96875,,,,,
1405,7867552,44960,0.012234413672784206,0.90625,0.90625,,,,0.871999979019165,0.8708404640977404
1406,7874496,44992,0.010429806018220229,0.9375,0.9375,,,,,
1407,7879904,45024,0.011503338032005253,0.9375,0.9375,,,,,
1408,7886336,45056,0.009999666801568973,0.875,0.875,,,,,
1409,7893024,45088,0.00998380402162444,0.9375,0.9375,0.014688107712628223,0.84375,0.84375,,
1410,7899456,45120,0.009789865047421194,0.9375,0.9375,,,,,
1411,7903840,45152,0.011890804005917213,0.90625,0.90625,,,,,
1412,7908992,45184,0.013258326181319596,0.90625,0.90625,,,,,
1413,7913632,45216,0.01412151913983873,0.96875,0.96875,,,,,
1414,7920832,45248,0.010378418542335916,0.9375,0.9375,,,,,
1415,7925984,45280,0.012840158219057545,1.0,1.0,,,,,
1416,7932416,45312,0.008917134634401518,0.96875,0.96875,,,,,
1417,7937312,45344,0.01317140314957002,0.8125,0.8125,0.010150297233365708,0.90625,0.90625,,
1418,7944256,45376,0.011945139547916029,0.9375,0.9375,,,,,
1419,7949152,45408,0.010656638497630547,1.0,1.0,,,,,
1420,7952768,45440,0.014244294898514028,0.90625,0.90625,,,,,
1421,7957408,45472,0.012144343260983757,0.90625,0.90625,,,,,
1422,7963584,45504,0.012673470465377382,0.9375,0.9375,,,,,
1423,7968992,45536,0.010082790037946442,1.0,1.0,,,,,
1424,7974656,45568,0.010223151759306649,0.9375,0.9375,,,,,
1425,7979808,45600,0.01218984188143159,0.90625,0.90625,0.015540266203052298,0.75,0.75,,
1426,7985472,45632,0.010866897110256894,0.90625,0.90625,,,,,
1427,7991648,45664,0.010658619729086485,0.9375,0.9375,,,,,
1428,7997824,45696,0.009287435151135446,0.96875,0.96875,,,,,
1429,8003744,45728,0.01290256950689542,0.84375,0.84375,,,,,
1430,8009408,45760,0.011293230537305009,0.875,0.875,,,,,
1431,8014304,45792,0.015077482710751955,0.8125,0.8125,,,,,
1432,8018176,45824,0.011542868122028127,1.0,1.0,,,,,
1433,8023328,45856,0.012591817454137445,0.9375,0.9375,0.013622621747599853,0.90625,0.90625,,
1434,8028480,45888,0.012780744779452003,0.9375,0.9375,,,,,
1435,8033888,45920,0.011819252296804089,1.0,1.0,,,,,
1436,8039296,45952,0.011240751373580042,0.875,0.875,,,,,
1437,8045216,45984,0.013860379979490314,0.9375,0.9375,,,,,
1438,8050624,46016,0.01167135904401613,1.0,1.0,,,,,
1439,8056800,46048,0.010032636865375125,0.9375,0.9375,,,,,
1440,8062464,46080,0.011086379192289051,0.96875,0.96875,,,,,
1441,8068128,46112,0.013104585045238572,0.84375,0.84375,0.015222723808396127,0.78125,0.78125,,
1442,8073536,46144,0.012193812008914229,0.875,0.875,,,,,
1443,8078176,46176,0.013052506086312202,0.875,0.875,,,,,
1444,8084352,46208,0.009856311190719657,0.96875,0.96875,,,,,
1445,8090272,46240,0.011208081946282877,0.96875,0.96875,,,,,
1446,8094144,46272,0.012450118536428391,1.0,1.0,,,,,
1447,8098784,46304,0.013799108242361587,0.96875,0.96875,,,,,
1448,8104960,46336,0.011720102341101546,0.875,0.875,,,,,
1449,8111904,46368,0.009786552391023072,0.96875,0.96875,0.011743612626398288,0.96875,0.96875,,
1450,8118848,46400,0.010500155168557894,0.875,0.875,,,,,
1451,8123744,46432,0.010846469209264483,1.0,1.0,,,,,
1452,8129408,46464,0.011075889000679294,0.96875,0.96875,,,,,
1453,8136608,46496,0.01014591110650572,1.0,1.0,,,,,
1454,8143040,46528,0.008826397955299653,0.96875,0.96875,,,,,
1455,8147168,46560,0.015357592693741479,0.9375,0.9375,,,,,
1456,8152832,46592,0.011567956137951307,0.9375,0.9375,,,,,
1457,8159520,46624,0.01057601944202982,0.9375,0.9375,0.0165817852188139,0.84375,0.84375,,
1458,8165696,46656,0.009568321163910851,0.96875,0.96875,,,,,
1459,8172128,46688,0.009008021793907502,1.0,1.0,,,,,
1460,8178048,46720,0.010691631999236674,0.96875,0.96875,,,,,
1461,8184480,46752,0.013082462693100752,0.96875,0.96875,,,,,
1462,8190144,46784,0.011766477811392591,0.90625,0.90625,,,,,
1463,8195040,46816,0.01411726664790655,0.90625,0.90625,,,,,
1464,8201472,46848,0.009446518289613886,1.0,1.0,,,,,
1465,8205856,46880,0.016409992994571476,0.84375,0.84375,0.01285962435352937,0.875,0.875,,
1466,8211520,46912,0.012494071561382563,1.0,1.0,,,,,
1467,8217440,46944,0.011332346467756778,0.9375,0.9375,,,,,
1468,8222336,46976,0.014806951148964593,0.96875,0.96875,,,,,
1469,8227232,47008,0.012762895915889048,0.96875,0.96875,,,,,
1470,8231616,47040,0.014551797233107828,0.9375,0.9375,,,,,
1471,8236768,47072,0.011551921156725053,0.9375,0.9375,,,,,
1472,8243200,47104,0.01181296201222221,0.9375,0.9375,,,,,
1473,8247328,47136,0.013070481410786938,0.9375,0.9375,0.013312987576698389,0.96875,0.96875,,
1474,8252992,47168,0.01240067091637833,0.90625,0.90625,,,,,
1475,8257376,47200,0.011907173272569127,0.96875,0.96875,,,,,
1476,8263296,47232,0.012508217595476365,0.96875,0.96875,,,,,
1477,8268960,47264,0.01003765488256761,0.9375,0.9375,,,,,
1478,8273344,47296,0.01302706118106954,0.90625,0.90625,,,,,
1479,8278496,47328,0.010811749438842996,0.9375,0.9375,,,,,
1480,8283904,47360,0.009870355057816353,0.96875,0.96875,,,,,
1481,8288288,47392,0.013516883307374642,1.0,1.0,0.014021309121658757,0.84375,0.84375,,
1482,8293952,47424,0.012627140012794915,0.875,0.875,,,,,
1483,8298080,47456,0.014045970164124425,1.0,1.0,,,,,
1484,8304512,47488,0.009788887531841222,0.96875,0.96875,,,,,
1485,8309664,47520,0.011109038991716192,1.0,1.0,,,,,
1486,8314816,47552,0.012374821768839452,1.0,1.0,,,,,
1487,8320992,47584,0.010940193449283769,0.96875,0.96875,,,,,
1488,8327680,47616,0.00882408542999444,0.9375,0.9375,,,,,
1489,8333088,47648,0.010909014643955843,0.9375,0.9375,0.012505308301317327,0.875,0.875,,
1490,8338240,47680,0.011041300447911215,0.96875,0.96875,,,,,
1491,8342624,47712,0.011944882339572848,0.96875,0.96875,,,,,
1492,8347008,47744,0.013860045868221258,0.9375,0.9375,,,,,
1493,8352416,47776,0.010665600266200358,0.96875,0.96875,,,,,
1494,8358848,47808,0.011005686218410804,0.96875,0.96875,,,,,
1495,8364512,47840,0.010702243610759289,0.96875,0.96875,,,,,
1496,8369920,47872,0.009820421508736535,0.90625,0.90625,,,,,
1497,8375328,47904,0.01021005509750023,0.96875,0.96875,0.011789282284245186,0.8125,0.8125,,
1498,8381760,47936,0.010623001852336066,0.90625,0.90625,,,,,
1499,8387424,47968,0.011579706296934679,0.9375,0.9375,,,,,
1500,8393088,48000,0.010508470134179224,1.0,1.0,,,,,
1501,8399264,48032,0.009392690833170063,0.9375,0.9375,,,,,
1502,8404416,48064,0.011691722358442184,0.9375,0.9375,,,,,
1503,8410080,48096,0.012540880313388396,0.96875,0.96875,,,,,
1504,8415744,48128,0.011329594305018625,1.0,1.0,,,,,
1505,8422176,48160,0.009588575346856448,1.0,1.0,0.012441140736950117,0.84375,0.84375,,
1506,8428864,48192,0.008816239166355004,0.9375,0.9375,,,,,
1507,8434272,48224,0.014082074913811863,0.96875,0.96875,,,,,
1508,8441216,48256,0.008207491731397265,0.90625,0.90625,,,,,
1509,8446368,48288,0.010873314013177886,0.96875,0.96875,,,,,
1510,8449984,48320,0.013524333885392313,0.96875,0.96875,,,,,
1511,8456416,48352,0.01050723998677491,0.96875,0.96875,,,,,
1512,8463104,48384,0.0077992065480838165,0.96875,0.96875,,,,,
1513,8468768,48416,0.012177690795626311,0.90625,0.90625,0.008704533021175194,0.96875,0.96875,,
1514,8472640,48448,0.015414785099593542,0.8125,0.8125,,,,,
1515,8477536,48480,0.01079361369139586,0.96875,0.96875,,,,,
1516,8483200,48512,0.011859577174712466,0.90625,0.90625,,,,,
1517,8489632,48544,0.01071606126399719,1.0,1.0,,,,,
1518,8495808,48576,0.011278625680229708,0.90625,0.90625,,,,,
1519,8501728,48608,0.011303362347125312,1.0,1.0,,,,,
1520,8507392,48640,0.010832193765555808,0.84375,0.84375,,,,,
1521,8513568,48672,0.009519125429374482,1.0,1.0,0.013902248779844969,0.84375,0.84375,,
1522,8519488,48704,0.011290464764735893,0.96875,0.96875,,,,,
1523,8524640,48736,0.011121882054158344,0.96875,0.96875,,,,,
1524,8530304,48768,0.012643523718857378,0.9375,0.9375,,,,,
1525,8534944,48800,0.012695488720717607,0.84375,0.84375,,,,,
1526,8540096,48832,0.011181921899855752,1.0,1.0,,,,,
1527,8546272,48864,0.010851712456598541,0.875,0.875,,,,,
1528,8551424,48896,0.01200195343038928,0.875,0.875,,,,,
1529,8556064,48928,0.01205650995457317,0.96875,0.96875,0.010268932856062932,0.84375,0.84375,,
1530,8562240,48960,0.010181102575238202,0.96875,0.96875,,,,,
1531,8567648,48992,0.011197740745164235,1.0,1.0,,,,,
1532,8573056,49024,0.011223266164391248,0.9375,0.9375,,,,,
1533,8576928,49056,0.012025147506178646,1.0,1.0,,,,,
1534,8582592,49088,0.009451539263423025,0.9375,0.9375,,,,,
1535,8588768,49120,0.010182649008627052,1.0,1.0,,,,,
1536,8594688,49152,0.012730157984499927,0.9375,0.9375,,,,,
1537,8599840,49184,0.01322172280770068,0.875,0.875,0.011799600152883954,0.9375,0.9375,,
1538,8605248,49216,0.012255864247658435,1.0,1.0,,,,,
1539,8610656,49248,0.012092723585103462,0.875,0.875,,,,,
1540,8618880,49280,0.00803405512568909,0.96875,0.96875,,,,,
1541,8623520,49312,0.012558157352524246,1.0,1.0,,,,,
1542,8628928,49344,0.012386061846278652,0.9375,0.9375,,,,,
1543,8634848,49376,0.010216231532232169,0.96875,0.96875,,,,,
1544,8640768,49408,0.011484175896225591,0.9375,0.9375,,,,,
1545,8648224,49440,0.007285633773270721,1.0,1.0,0.010798302515173887,0.9375,0.9375,,
1546,8654400,49472,0.01092488392566704,0.90625,0.90625,,,,,
1547,8659552,49504,0.011255241583541629,0.90625,0.90625,,,,,
1548,8665472,49536,0.010417623859930083,1.0,1.0,,,,,
1549,8670624,49568,0.012829825178897586,0.9375,0.9375,,,,,
1550,8676288,49600,0.010672138600372937,0.9375,0.9375,,,,,
1551,8681696,49632,0.012274160102043621,0.9375,0.9375,,,,,
1552,8686080,49664,0.01435389015922445,0.90625,0.90625,,,,,
1553,8690208,49696,0.012134972657341777,0.96875,0.96875,0.012828340575552483,0.875,0.875,,
1554,8695872,49728,0.011532897031422275,0.9375,0.9375,,,,,
1555,8702304,49760,0.010286531048563172,0.9375,0.9375,,,,,
1556,8707712,49792,0.010895839810875517,0.96875,0.96875,,,,,
1557,8712608,49824,0.012473118287365581,0.84375,0.84375,,,,,
1558,8718528,49856,0.010422414733777207,1.0,1.0,,,,,
1559,8723936,49888,0.012345134171273232,0.96875,0.96875,,,,,
1560,8729088,49920,0.013066843037674187,1.0,1.0,,,,,
1561,8734496,49952,0.012669581271054206,0.875,0.875,0.012426364231398168,0.84375,0.84375,,
1562,8739648,49984,0.01185723078712178,0.9375,0.9375,,,,,
1563,8745568,50016,0.01168496913186076,0.875,0.875,,,,,
1564,8750976,50048,0.012073693796953227,0.9375,0.9375,,,,,
1565,8756384,50080,0.012459561084610953,1.0,1.0,,,,,
1566,8762304,50112,0.010359788844379918,0.9375,0.9375,,,,,
1567,8769760,50144,0.008159795525482351,0.9375,0.9375,,,,,
1568,8776960,50176,0.010596357906016344,1.0,1.0,,,,,
1569,8782624,50208,0.01117374713013297,1.0,1.0,0.013222413108239054,0.875,0.875,,
1570,8787520,50240,0.01287657040172617,1.0,1.0,,,,,
1571,8791648,50272,0.011095244881645611,0.96875,0.96875,,,,,
1572,8796800,50304,0.01065052088049161,0.96875,0.96875,,,,,
1573,8803232,50336,0.008913239049077764,0.96875,0.96875,,,,,
1574,8810176,50368,0.009624020720901303,0.96875,0.96875,,,,,
1575,8815840,50400,0.014331607227662897,0.84375,0.84375,,,,,
1576,8821504,50432,0.011227319814309373,0.9375,0.9375,,,,,
1577,8827680,50464,0.010234087381173568,0.96875,0.96875,0.017287200474704112,0.84375,0.84375,,
1578,8834368,50496,0.009631585539824034,0.96875,0.96875,,,,,
1579,8840544,50528,0.010127653407531195,0.96875,0.96875,,,,,
1580,8846720,50560,0.010521620707258058,1.0,1.0,,,,,
1581,8852128,50592,0.010912836934887505,0.90625,0.90625,,,,,
1582,8857280,50624,0.011706478842915456,0.9375,0.9375,,,,,
1583,8861920,50656,0.010427143052733564,1.0,1.0,,,,,
1584,8867584,50688,0.012881228248790365,0.90625,0.90625,,,,,
1585,8873248,50720,0.011336346688007858,1.0,1.0,0.014088030174675827,0.8125,0.8125,,
1586,8878144,50752,0.010814547329026621,0.96875,0.96875,,,,,
1587,8884576,50784,0.009428163167635124,0.96875,0.96875,,,,,
1588,8890752,50816,0.012259548798584615,0.9375,0.9375,,,,,
1589,8895648,50848,0.012876868565100119,0.90625,0.90625,,,,,
1590,8901568,50880,0.01103068173550412,0.90625,0.90625,,,,,
